1	43	100.000	476	0	0	1	476	22	497	0.0	880
2	37	100.000	476	0	0	1	476	22	497	0.0	880
2	36	100.000	476	0	0	1	476	22	497	0.0	880
3	34	100.000	476	0	0	1	476	22	497	0.0	880
4	14	100.000	476	0	0	1	476	22	497	0.0	880
5	3	100.000	476	0	0	1	476	22	497	0.0	880
6	65	100.000	476	0	0	1	476	22	497	0.0	880
7	2	100.000	476	0	0	1	476	22	497	0.0	880
9	62	100.000	476	0	0	1	476	22	497	0.0	880
10	10	100.000	476	0	0	1	476	22	497	0.0	880
11	21	100.000	476	0	0	1	476	22	497	0.0	880
12	55	100.000	476	0	0	1	476	22	497	0.0	880
15	9	100.000	476	0	0	1	476	22	497	0.0	880
17	26	100.000	476	0	0	1	476	22	497	0.0	880
18	53	100.000	476	0	0	1	476	22	497	0.0	880
20	19	100.000	476	0	0	1	476	22	497	0.0	880
21	42	100.000	476	0	0	1	476	22	497	0.0	880
24	7	100.000	476	0	0	1	476	22	497	0.0	880
25	57	100.000	476	0	0	1	476	22	497	0.0	880
26	50	100.000	476	0	0	1	476	22	497	0.0	880
28	56	100.000	476	0	0	1	476	22	497	0.0	880
36	58	100.000	476	0	0	1	476	22	497	0.0	880
44	28	100.000	476	0	0	1	476	22	497	0.0	880
48	63	100.000	476	0	0	1	476	22	497	0.0	880
50	35	100.000	476	0	0	1	476	22	497	0.0	880
