1	2	100.000	476	0	0	1	476	22	497	0.0	880
1	3	99.580	476	2	0	1	476	22	497	0.0	869
2	43	100.000	476	0	0	1	476	22	497	0.0	880
2	42	99.790	476	1	0	1	476	22	497	0.0	874
2	41	99.790	476	1	0	1	476	22	497	0.0	874
2	40	99.790	476	1	0	1	476	22	497	0.0	874
2	39	99.790	476	1	0	1	476	22	497	0.0	874
2	37	99.790	476	1	0	1	476	22	497	0.0	874
2	36	99.790	476	1	0	1	476	22	497	0.0	874
2	38	99.580	476	2	0	1	476	22	497	0.0	869
3	43	99.790	476	1	0	1	476	22	497	0.0	874
3	42	99.580	476	2	0	1	476	22	497	0.0	869
3	41	99.580	476	2	0	1	476	22	497	0.0	869
3	40	99.580	476	2	0	1	476	22	497	0.0	869
3	39	99.580	476	2	0	1	476	22	497	0.0	869
3	37	99.580	476	2	0	1	476	22	497	0.0	869
3	36	99.580	476	2	0	1	476	22	497	0.0	869
4	62	100.000	476	0	0	1	476	22	497	0.0	880
4	61	99.790	476	1	0	1	476	22	497	0.0	874
4	60	99.790	476	1	0	1	476	22	497	0.0	874
5	2	99.790	476	1	0	1	476	22	497	0.0	874
6	14	100.000	476	0	0	1	476	22	497	0.0	880
6	13	99.580	476	2	0	1	476	22	497	0.0	869
6	12	99.580	476	2	0	1	476	22	497	0.0	869
7	2	99.580	476	2	0	1	476	22	497	0.0	869
8	43	99.580	476	2	0	1	476	22	497	0.0	869
9	2	99.790	476	1	0	1	476	22	497	0.0	874
10	25	99.580	476	2	0	1	476	22	497	0.0	869
10	10	99.580	476	2	0	1	476	22	497	0.0	869
11	43	99.790	476	1	0	1	476	22	497	0.0	874
11	42	99.580	476	2	0	1	476	22	497	0.0	869
11	41	99.580	476	2	0	1	476	22	497	0.0	869
11	40	99.580	476	2	0	1	476	22	497	0.0	869
11	39	99.580	476	2	0	1	476	22	497	0.0	869
11	37	99.580	476	2	0	1	476	22	497	0.0	869
11	36	99.580	476	2	0	1	476	22	497	0.0	869
12	60	99.580	476	2	0	1	476	22	497	0.0	869
13	26	100.000	476	0	0	1	476	22	497	0.0	880
13	25	99.790	476	1	0	1	476	22	497	0.0	874
13	24	99.790	476	1	0	1	476	22	497	0.0	874
13	10	99.790	476	1	0	1	476	22	497	0.0	874
13	23	99.580	476	2	0	1	476	22	497	0.0	869
13	22	99.580	476	2	0	1	476	22	497	0.0	869
13	11	99.580	476	2	0	1	476	22	497	0.0	869
14	25	99.790	476	1	0	1	476	22	497	0.0	874
14	10	99.790	476	1	0	1	476	22	497	0.0	874
14	26	99.580	476	2	0	1	476	22	497	0.0	869
