1	37	100.000	448	0	0	1	448	23	470	0.0	828
2	40	100.000	448	0	0	1	448	23	470	0.0	828
5	20	100.000	448	0	0	1	448	23	470	0.0	828
6	5	100.000	448	0	0	1	448	23	470	0.0	828
8	3	100.000	448	0	0	1	448	23	470	0.0	828
9	29	100.000	448	0	0	1	448	23	470	0.0	828
11	14	100.000	448	0	0	1	448	23	470	0.0	828
12	24	100.000	448	0	0	1	448	23	470	0.0	828
16	6	100.000	448	0	0	1	448	23	470	0.0	828
17	19	100.000	448	0	0	1	448	23	470	0.0	828
18	21	100.000	448	0	0	1	448	23	470	0.0	828
20	27	100.000	448	0	0	1	448	23	470	0.0	828
22	30	100.000	448	0	0	1	448	23	470	0.0	828
23	1	100.000	448	0	0	1	448	23	470	0.0	828
24	31	100.000	448	0	0	1	448	23	470	0.0	828
25	10	100.000	448	0	0	1	448	23	470	0.0	828
29	11	100.000	448	0	0	1	448	23	470	0.0	828
33	16	100.000	448	0	0	1	448	23	470	0.0	828
62	26	100.000	448	0	0	1	448	23	470	0.0	828
78	23	100.000	448	0	0	1	448	23	470	0.0	828
79	33	100.000	448	0	0	1	448	23	470	0.0	828
